ID,myCity,usage,scale,category,area,perimeter,rentPriceabs,rentPriceNorm,vacant,diversityNorm,max_height,nbFloors,FAR,type,supported_people,neighbourhood,dorm,luxury,location.x,location.y
1903,city(0),R,M,R,145.42133087887532,50.19499392995047,1434.9711169215548,0.8394668049042155,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1340.7953574080743,285.8730409573243
1904,city(0),R,M,R,92.86432813215248,49.69248366209027,1446.5877857614355,0.8553902517473149,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,871.4177384003715,268.06116653601396
1905,city(0),R,M,R,124.02737331392545,49.23962577697672,1445.4807857301835,0.8538728411715364,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1083.7085920473344,271.0678373872653
1906,city(0),R,M,R,101.24816987126093,49.78873599286463,1445.6825681779555,0.8541494326906076,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1073.1914557654359,271.21596083487583
1907,city(0),R,M,R,138.37615518917698,64.21210512388576,1434.576880993884,0.8389264094668977,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1306.866358588795,273.1723179156026
1908,city(0),R,S,R,124.66587450755884,63.216777899920274,1434.7315080598623,0.8391383631602969,4,0.0,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1298.3332851373364,271.9801476616221
1909,city(0),R,S,R,91.09684477004205,40.688216690444555,1431.949473675015,0.8353249139474979,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1340.8434825135887,264.30550285442894
1910,city(0),R,S,R,114.51291483081056,54.2798779274905,1445.5226697015657,0.8539302532576583,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1066.0597139498093,271.16124306912945
1911,city(0),R,S,R,179.24256416857975,58.312313770998244,1445.2478044165164,0.853553484080898,3,0.7352633975197302,35.0,3,0.75,BLDG,33,East Cambridge,0,0,1045.5317837306804,266.89827796567704
1912,city(0),R,S,R,114.40308258804495,47.397363703045215,1444.6536485189304,0.8527390500996826,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1034.4561195515278,263.1792589083526
1913,city(0),R,S,R,148.6235199205845,53.55429819236815,1445.3127836921078,0.8536425538525378,7,0.463899554207236,35.0,3,0.75,BLDG,27,East Cambridge,0,0,872.4190230644648,259.3715960379984
1914,city(0),R,S,R,127.19049888149175,58.770889353530336,1444.9402699325747,0.853131933886521,4,0.463899554207236,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1021.1106491515048,263.7504196224523
1915,city(0),R,S,R,121.49269050417459,54.973357336822886,1444.8856720618921,0.8530570943345338,4,0.0,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1012.8053952967435,262.61499606034755
1916,city(0),R,M,R,92.58943508158377,52.360809397242015,1444.8183099790506,0.8529647583507718,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,998.2896811318441,261.0024028153701
1917,city(0),R,S,R,84.39809998127302,51.41994291267847,1444.7393804772464,0.8528565664290036,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1004.7346716583534,260.9496541495958
1918,city(0),R,S,R,235.54192947533974,63.65165593480498,1444.3155005592866,0.852275536752207,5,0.6958493313108539,35.0,3,0.75,BLDG,45,East Cambridge,0,0,986.6229130974532,256.82396901734415
1919,city(0),R,S,R,96.29592781176419,48.786920923475584,1446.447776686249,0.8551983355364791,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,806.9915118665992,271.1799348525517
1920,city(0),R,S,R,90.06714757968052,39.76573902775469,1445.3626223645458,0.8537108697753067,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,806.1026858863523,263.8101798977194
1921,city(0),R,M,R,75.54916453779985,35.493073970403586,1443.562140273413,0.8512428747532157,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,807.8008060352258,251.40758813952124
1922,city(0),R,S,R,72.80864936782193,35.26447133232915,1447.3636523313482,0.8564537640375964,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,802.4832287692533,277.7091734486103
1923,city(0),R,S,R,61.69639294166022,33.01770998544209,1444.4223643511289,0.8524220193568424,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,805.0088163108566,257.4438509689103
1924,city(0),R,S,R,107.19359900553516,49.73721764580708,1441.7563498469544,0.8487676033770726,1,0.0,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1127.7570662061335,251.92930857665843
1925,city(0),R,M,R,1034.871561566462,190.61368776906548,1444.578654872428,0.8526362532170211,4,0.3349021213879266,35.0,3,0.75,BLDG,54,East Cambridge,0,0,753.5896740655888,262.88720007970846
1926,city(0),R,S,R,532.9774387562055,132.13430990507004,1445.4982876989634,0.8538968318416121,5,0.21756684679122557,35.0,3,0.75,BLDG,105,East Cambridge,0,0,838.8416738828234,263.4559571945442
1927,city(0),R,S,R,140.73672641556982,63.544154592803245,1440.4245337233804,0.8469420281161416,7,0.463899554207236,35.0,3,0.75,BLDG,27,East Cambridge,0,0,1188.1750713992517,254.76232006057327
1928,city(0),R,S,R,137.67191948959783,65.6773718179854,1439.8045071407105,0.846092132120436,7,0.0,35.0,3,0.75,BLDG,27,East Cambridge,0,0,1196.2884062746011,252.3564743346529
1929,city(0),R,S,R,77.96142985903721,43.33426906476596,1440.5444695425135,0.8471064290874419,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1128.17958307203,243.66863880088226
1930,city(0),R,S,R,117.25087468926638,60.954397223529384,1440.263801965641,0.8467217064700968,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1155.3582886634715,246.64164645926388
1931,city(0),R,S,R,98.27802980626059,50.39727309473797,1440.7008368518743,0.8473207682041822,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1162.19786779513,251.0266874663609
1932,city(0),R,S,R,207.7078527142529,89.9590353125556,1438.559959672498,0.8443861796028124,9,0.42599702804823963,35.0,3,0.75,BLDG,39,East Cambridge,0,0,1207.960729046643,246.5305744686007
1933,city(0),O,M,O,1277.0309665979958,218.96191513061547,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,East Cambridge,0,0,941.6462629013033,280.1074430400582
1934,city(0),O,M,O,1064.0966637580182,146.35250113498722,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,East Cambridge,0,0,942.02892793393,251.5486017943992
1935,city(0),R,S,R,105.72274455457375,44.054032243159085,1440.8028937183533,0.8474606617580702,1,0.0,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1097.7092191917955,240.88072366813796
1936,city(0),R,S,R,104.52861059863524,43.89435154645788,1441.8913296009991,0.8489526256900998,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1096.8450170932429,248.21153045887107
1937,city(0),R,M,R,133.12320713241965,63.461535313616785,1440.5365125805818,0.8470955221517188,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1139.7005974273725,245.5977048438834
1938,city(0),R,M,R,129.54832885757313,62.89910642175144,1440.3235141357986,0.8468035564031969,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1146.9144271488904,245.44424026293697
1939,city(0),R,M,R,122.92028257823631,52.50715829530681,1441.6239736938062,0.8485861499271202,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1083.5421440127718,244.70455955895022
1940,city(0),R,S,R,151.9781547009119,55.552746382366536,1441.2776225662544,0.8481113921592407,0,0.7352633975197302,35.0,3,0.75,BLDG,30,East Cambridge,0,0,781.846187563844,237.5270200360558
1941,city(0),R,S,R,74.19471022821925,42.15101662747777,1439.2085296200978,0.8452752011654467,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,1130.778346238639,234.9174972766619
1942,city(0),R,S,R,163.14115207457368,54.61620257933057,1441.849969814408,0.8488959321256793,0,0.7352633975197302,35.0,3,0.75,BLDG,30,East Cambridge,0,0,897.8184354001725,235.9144435981517
1943,city(0),R,S,R,81.56823257336777,43.45246047690723,1441.9522669338123,0.8490361550041557,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,883.0053602486829,236.46255994297456
1944,city(0),R,L,R,147.30788180160303,53.31614545251886,1439.7158645645848,0.8459706260873013,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1055.474004479365,230.249443777034
1945,city(0),R,S,R,121.80223283371701,63.778179631714494,1439.637619179538,0.8458633719125733,4,0.463899554207236,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1070.697649444105,231.53064340155785
1946,city(0),R,S,R,203.73506251703083,58.75974073270649,1438.9402307159746,0.8449074327977025,9,0.42599702804823963,35.0,3,0.75,BLDG,39,East Cambridge,0,0,1102.1255375669136,228.73128618816028
1947,city(0),R,S,R,193.58354437837218,64.18494431137658,1439.6610811607625,0.8458955322173914,6,0.42599702804823963,35.0,3,0.75,BLDG,36,East Cambridge,0,0,1039.1030164457734,229.62865475569566
1948,city(0),R,S,R,143.69218135382417,56.53678325481712,1440.2273737939274,0.8466717728734807,7,0.463899554207236,35.0,3,0.75,BLDG,27,East Cambridge,0,0,958.8779867602398,224.4532673654259
1949,city(0),R,M,R,140.1696402996049,50.9166010250856,1440.2183203564537,0.8466593629535331,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,821.7751368117363,227.9201374123638
1950,city(0),R,M,R,274.2171033055398,80.5476434402143,1441.202135509056,0.8480079189381986,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,809.9062792213815,235.1692411361175
1951,city(0),R,S,R,133.3283989822479,60.32473184734863,1439.2905872219928,0.8453876809029565,4,0.463899554207236,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1018.9577301760298,225.06672480448296
1952,city(0),R,S,R,134.35247075590428,62.05070271170299,1439.264353883755,0.8453517217848386,4,0.0,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1028.2706174403254,225.7752682633118
1953,city(0),R,M,R,89.39668011749221,41.21727989452994,1439.1898283880644,0.8452495666157932,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,988.2106356893933,222.09440189806256
1954,city(0),R,L,R,77.88289864952583,41.7177015593795,1439.7471307064325,0.8460134838767901,0,0.0,35.0,3,0.75,BLDG,0,East Cambridge,0,0,1012.4316912429946,227.60596161594455
1955,city(0),R,S,R,77.28035815689118,39.89781503772877,1439.808622285331,0.8460977729188025,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1006.1448451052742,227.51758175150937
1956,city(0),R,S,R,75.18662516781514,39.59438508690445,1439.8149364542953,0.8461064280104856,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,993.5902629204885,226.67174594215308
1957,city(0),R,S,R,71.18391960704969,38.9140184532379,1439.8279948934037,0.8461243277512687,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,999.5670213771417,227.16314506787762
1958,city(0),R,S,R,93.15402370189905,48.04002164172746,1439.3495393768171,0.8454684890517098,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,942.1102462464686,217.59098212408475
1959,city(0),R,M,R,95.36202290239457,42.58633837742004,1438.0877667524423,0.8437389253024761,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,785.6141639269036,215.40540158253341
1960,city(0),R,M,R,78.7519233923924,41.471014452231145,1439.892053365839,0.8462121353400649,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,781.3879556921352,228.07880833993485
1961,city(0),R,M,R,64.12599409256018,35.74691610547774,1439.1268411220497,0.8451632273737951,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,783.9387542882442,222.64162911134292
1962,city(0),R,M,R,96.72154250284386,44.11092214227698,1438.2131677699044,0.8439108176464132,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,772.9146425203514,217.29473655998592
1963,city(0),R,S,R,115.03144201743115,43.89955092629029,1438.7788863566786,0.8446862714334513,1,0.0,35.0,3,0.75,BLDG,21,East Cambridge,0,0,965.4212696619993,215.01806541125512
1964,city(0),R,S,R,97.593440989409,44.49702389700536,1437.94050658964,0.84353706972694,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,765.5425255639088,216.10097261940757
1965,city(0),R,S,R,103.78003171577214,48.87192113146682,1437.8212273303495,0.8433735687292807,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,997.8486836928926,213.4020959385467
1966,city(0),R,M,R,86.03254183231002,41.871114139193146,1439.7636335941922,0.8460361050653272,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,928.1716796126528,219.88882738669187
1967,city(0),R,M,R,74.79848412282722,35.98705152432702,1438.7307176583981,0.8446202446131,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,929.3493308830529,212.9041599485566
1968,city(0),R,S,R,405.71983242493405,130.06938802873944,1438.815440322839,0.8447363774617012,1,0.7184852825470178,35.0,3,0.75,BLDG,81,East Cambridge,0,0,742.1701685278946,224.61845530592817
1969,city(0),R,S,R,77.87044229211288,38.89266444705118,1436.6674131530956,0.8417919880737968,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,996.1406367046086,205.44590271446367
1970,city(0),R,M,R,113.88417466283558,44.444300735396965,1439.0786453983092,0.8450971635085318,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,900.1005859630475,214.21684747099425
1971,city(0),R,M,R,107.80407969131502,49.98744873451904,1437.9120803667652,0.8434981047314547,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,900.2140100249476,206.28750850859942
1972,city(0),R,S,R,94.40821972495051,44.43435165474358,1437.370705653987,0.8427560200960102,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,931.204709878829,203.71931383410902
1973,city(0),R,S,R,103.48257610543816,43.84956123920587,1437.2942880091393,0.8426512712801166,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,966.0393069581123,204.95191522869516
1974,city(0),R,S,R,116.95335588102795,46.88786092566444,1437.2710659007682,0.8426194397789066,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,853.8593132118905,204.97271305610812
1975,city(0),R,S,R,50.25993674752963,31.207028233677544,1436.6687458659826,0.8417938148782883,9,0.0,35.0,3,0.75,BLDG,9,East Cambridge,0,0,879.5049920030705,200.5079465758373
1976,city(0),R,S,R,71.65422231930073,42.05088522803118,1437.0247192593063,0.8422817622825122,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,847.4358275583833,203.4917495341302
1977,city(0),R,S,R,65.96702273395488,38.78244378575581,1436.4015241489503,0.8414275230552937,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,839.6858096856506,201.3589599938971
1978,city(0),R,S,R,83.189673217821,43.2053495602574,1436.4585882844708,0.841505743218159,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,933.2389026463825,197.5878167317596
1979,city(0),R,S,R,98.72116625619279,46.922841264092554,1435.3430822210607,0.8399766730734645,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,789.3398439700319,196.36645224186458
1980,city(0),R,S,R,63.50385404222122,32.42286456509286,1435.6350931335212,0.8403769444684969,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,878.876997956154,193.4762896783804
1981,city(0),R,S,R,91.10393394137392,47.82017463703119,1435.338831296102,0.8399708461553911,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,854.2577870309083,191.81017331897763
1982,city(0),R,S,R,90.85141474207592,48.61904571164406,1434.0729510319734,0.8382356518950211,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,790.5599230138242,187.60017303118474
1983,city(0),R,S,R,107.79868799937175,49.06805245099442,1433.761564934603,0.8378088221353456,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,836.8502407287225,183.40992189015077
1984,city(0),R,S,R,107.68398374632314,42.14244743869535,1433.4695211919993,0.8374085057386824,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,821.5230033831574,181.86501477227839
1985,city(0),R,S,R,92.90086967648122,47.35895125289484,1433.0288402445917,0.8368044461982468,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,792.6479641641225,180.3257999811576
1986,city(0),R,S,R,421.72274424608906,132.34132564847997,1433.6772508788426,0.8376932493835065,4,0.4427615084771191,35.0,3,0.75,BLDG,84,East Cambridge,0,0,777.3587435298756,185.87242311044815
1987,city(0),R,M,R,71.88355831300535,35.59355222196689,1481.352222055781,0.9030432976414087,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1169.9455823773944,537.0852956635906
1988,city(0),R,S,R,66.63750079864579,32.86013449946978,1453.7607109187768,0.8652224759440086,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,871.883428282212,316.9011593814055
1989,city(0),R,M,R,81.3820492366237,44.02694201654207,1449.5626996312312,0.8594680888210433,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1120.4162556217493,304.3744057783511
1990,city(0),R,S,R,65.03112412998318,34.039242792064464,1443.6978614333816,0.8514289133419052,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,779.6903532538554,254.2777480712792
1991,city(0),R,M,R,64.55447243196573,33.30615921558718,1442.7331142389887,0.8501064945935799,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,782.0443913448747,247.47635256183963
1992,city(0),R,S,R,7.031757318499915,10.62033550940382,1493.4164583763945,0.9195802436800502,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1128.216485984677,610.2336105456255
1993,city(0),R,S,R,43.520861724132935,26.62159254616067,1493.3928272071382,0.9195478514622225,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,1112.0569846140233,605.9252303169843
1994,city(0),R,S,R,6.807704334342295,10.577752306727337,1490.773058371941,0.9159568263272666,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1145.603978089458,596.512167101155
1995,city(0),R,S,R,5.317702613223998,9.264129711449613,1489.6252531173304,0.9143834823497508,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1133.5383235028362,585.0288030695309
1996,city(0),R,S,R,39.19093473501268,25.042738209629007,1474.4484740399716,0.8935800456486779,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,1400.1725129456236,565.9879920023673
1997,city(0),R,S,R,7.3159285468151545,10.927173707765105,1482.8494906721264,0.9050956654544916,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1215.858586028628,563.7552920523237
1998,city(0),R,S,R,10.118383453455865,12.742499019383835,1484.6863455260132,0.9076135181218536,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1144.3958928071816,553.2563947656746
1999,city(0),R,S,R,4.325639415597523,8.415884439179369,1473.0510231851656,0.8916645021560413,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1297.058256448955,546.2135508633556
2000,city(0),R,S,R,6.167463214603974,9.93648835057444,1484.0891569828866,0.9067949271683836,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1091.9812879806982,537.1322143498512
2001,city(0),R,S,R,4.798751150118066,8.768207273301627,1485.1698024715836,0.9082762124862904,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1013.8364867145857,535.7314295495478
2002,city(0),R,S,R,62.30076473372119,31.816949207142464,1483.3321527411358,0.9057572702488597,2,0.0,35.0,3,0.75,OUTBLDG,12,East Cambridge,0,0,1104.3157093668563,534.2993692971354
2003,city(0),R,S,R,9.6613990532767,12.632567017456473,1482.6314762189763,0.9047968240565304,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1025.7957571312152,519.7054019931384
2004,city(0),R,S,R,14.224330502299496,15.12988135647176,1481.894096250224,0.9037860669369606,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,966.2924628335907,510.9951793938377
2005,city(0),R,S,R,51.71665157110946,30.590726584859702,1469.1671899778912,0.8863407718788052,9,0.0,35.0,3,0.75,OUTBLDG,9,East Cambridge,0,0,1259.9132905154581,505.81218274416693
2006,city(0),R,S,R,78.0188102927603,37.15073706534441,1465.4800992231549,0.8812867245914136,5,0.0,35.0,3,0.75,OUTBLDG,15,East Cambridge,0,0,1314.5544499795947,497.2758196562722
2007,city(0),R,S,R,3.344040865854237,7.572704015748162,1471.5733989890286,0.8896390617595235,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1232.3520246907422,488.18022873864606
2008,city(0),R,M,R,3.270919136840644,8.071337686066416,1464.1871245264806,0.8795143908754619,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1389.0268338735996,484.2092884862963
2009,city(0),R,M,R,32.94087455573266,22.973404979004087,1465.1987365952416,0.8809010492389553,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1245.5595456342708,473.51286979051537
2010,city(0),R,S,R,2.5101507425693894,6.361266542902522,1475.1966868689285,0.894605651816284,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1052.6124601922234,470.3101004644612
2011,city(0),R,S,R,10.14585149373344,12.919248485436752,1473.7730116967334,0.892654161570779,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1101.8669902053402,467.8083057516033
2012,city(0),R,M,R,43.76310028087434,26.46782953159049,1471.9711828669333,0.8901843205184813,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1143.4547677449948,464.025893731255
2013,city(0),R,S,R,31.982823519989545,23.058785397610187,1472.1775892867963,0.8904672503067076,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,983.855036175286,446.0173795232491
2014,city(0),R,S,R,3.845032586713191,7.843674605581276,1470.3100885100916,0.8879073900096477,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1001.2107608285678,434.7100524072826
2015,city(0),R,S,R,8.020584260917513,11.514594038338652,1468.6133857373416,0.8855816495772724,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,920.3069603939311,415.847231618727
2016,city(0),R,M,R,27.96088587527472,25.316399411597338,1459.723163689288,0.8733954557417782,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1214.67190129122,397.3464080962891
2017,city(0),R,M,R,37.307685053707445,24.43312463188449,1453.8312165087018,0.8653191208625122,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1253.1470023188324,395.1084871942288
2018,city(0),R,S,R,39.60860960174686,25.18562389122857,1460.2943868448838,0.8741784548682103,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,1166.0568432623875,388.00669193756556
2019,city(0),R,S,R,19.725464642939066,18.605786518456075,1458.9144495591977,0.8722869179467138,3,0.0,35.0,3,0.75,OUTBLDG,3,East Cambridge,0,0,1192.2635070597764,385.12062911425147
2020,city(0),R,S,R,25.414517350321955,21.001704580882,1458.9714329242765,0.8723650273942052,3,0.0,35.0,3,0.75,OUTBLDG,3,East Cambridge,0,0,1188.526363968976,384.50409297687844
2021,city(0),R,S,R,40.41267043296534,25.43371869822273,1459.6706533839388,0.8733234777016475,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,1142.0828556881274,378.2342433336633
2022,city(0),R,M,R,38.814788214257945,24.92108401352313,1459.7141668352444,0.873383123383071,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1010.8475929158698,363.42681419566986
2023,city(0),R,M,R,48.89129965369912,28.278334023154503,1458.462456063393,0.8716673518298623,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1014.2754441631935,355.230054676639
2024,city(0),R,S,R,40.882276726429765,26.836545438114634,1458.347196906963,0.8715093613529116,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,992.9648505957912,352.61568072944374
2025,city(0),R,S,R,7.843671171223463,11.318304278646696,1458.7034654011097,0.8719977132639982,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,911.8931629812568,348.26851644449044
2026,city(0),R,M,R,19.035692899642413,18.43394200455063,1456.4934833330121,0.8689683997430047,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1074.0807331348085,345.1258339092386
2027,city(0),R,S,R,22.494213129032214,19.528524640984354,1456.7590330079902,0.8693323996290304,3,0.0,35.0,3,0.75,OUTBLDG,3,East Cambridge,0,0,927.8945121449859,335.4329738200586
2028,city(0),R,M,R,4.807938728622272,8.82509014429156,1452.3050859753746,0.8632271908300713,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1124.2019231081733,323.9003934839763
2029,city(0),R,M,R,34.579721950078245,23.573607963757887,1442.4831324284726,0.8497638342211132,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1288.7368761209177,324.1971103667055
2030,city(0),R,M,R,35.074080015841005,23.710141851120525,1453.710610834425,0.8651538016931537,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,816.3805890774892,320.3588838304189
2031,city(0),R,M,R,18.01193792714744,18.04212747235398,1453.7410846613166,0.865195573423871,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,837.5969885328395,317.798250181336
2032,city(0),R,S,R,35.29292126566089,23.766934277091387,1449.556566178533,0.8594596814445957,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,1181.7934477508784,316.8902476781772
2033,city(0),R,M,R,3.6038860076724437,7.59851664273866,1438.3581657011755,0.8441095722879356,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1350.9203118431842,313.42158535145774
2034,city(0),R,S,R,1.545850588957121,5.006574583218623,1448.794721250547,0.8584153891969054,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1176.107196104842,310.23295110817566
2035,city(0),R,S,R,39.276886452036955,25.06845829304805,1449.494230996211,0.8593742360405954,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,1156.7593516295356,310.7978277038362
2036,city(0),R,M,R,38.9648220870742,25.016973461465522,1449.4499675242246,0.8593135622749074,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1143.4644017553808,307.7903284544018
2037,city(0),R,S,R,9.454329452328059,12.612105534727787,1448.7397660983856,0.8583400599044675,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1156.8227832332282,305.58264565627195
2038,city(0),R,S,R,41.52696245420905,25.798957080666888,1448.6048353214042,0.8581551047263197,6,0.0,35.0,3,0.75,OUTBLDG,6,East Cambridge,0,0,1167.580259049277,306.9714434347065
2039,city(0),R,M,R,36.74674646350153,24.25746196620947,1449.55475890756,0.8594572041437732,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1077.5422695895968,298.1490950859293
2040,city(0),R,M,R,10.12401460343627,12.90910227624029,1447.4412323435977,0.856560106158403,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1140.3634440022076,293.32407470026095
2041,city(0),R,M,R,4.058002521371279,8.058762502586209,1446.7982980568647,0.8556788096284329,0,0.0,35.0,3,0.75,OUTBLDG,0,East Cambridge,0,0,1132.7038151224676,287.4828216668892
2042,city(0),R,S,R,20.45901459758724,19.111974123095933,1447.6475995289609,0.8568429821662831,3,0.0,35.0,3,0.75,OUTBLDG,3,East Cambridge,0,0,1038.37570006188,284.06373666527014
